timestamp,date,hour,day_of_week,month,is_weekday,is_peak_hour,vehicle_volume_thousands,weather_severity,weather_label,accident_present,event_or_holiday,congestion_index,traffic_density,estimated_delay_min,location
2023-10-26 17:00,2023-10-26,17,Thursday,October,1,1,61,0.4,Clear,0,0,45.6,High,17.3,Central Ave
2023-10-26 18:00,2023-10-26,18,Thursday,October,1,1,51,2.6,Light Cloud,0,0,44.1,High,16.8,NH-48 Stretch
2023-10-26 19:00,2023-10-26,19,Thursday,October,1,1,59,5.4,Drizzle,0,0,67.2,High,25.5,Ring Road North
2023-10-26 20:00,2023-10-26,20,Thursday,October,1,0,21,6.1,Moderate Rain,0,0,45.2,Low,17.2,Ring Road North
2023-10-26 21:00,2023-10-26,21,Thursday,October,1,0,24,5.8,Drizzle,0,0,40.2,Low,15.3,Central Ave
2023-10-26 22:00,2023-10-26,22,Thursday,October,1,0,26,5.7,Drizzle,1,0,60.4,Medium,23.0,MG Road
2023-10-26 23:00,2023-10-26,23,Thursday,October,1,0,4,3.4,Light Cloud,0,0,29.2,Low,11.1,Ring Road North
2023-10-27 00:00,2023-10-27,0,Friday,October,1,0,5,3.8,Light Cloud,0,0,23.6,Low,9.0,Central Ave
2023-10-27 01:00,2023-10-27,1,Friday,October,1,0,2,4.5,Drizzle,0,0,42.3,Low,16.1,Central Ave
2023-10-27 02:00,2023-10-27,2,Friday,October,1,0,6,6.2,Moderate Rain,0,0,42.4,Low,16.1,East Bypass
2023-10-27 03:00,2023-10-27,3,Friday,October,1,0,5,4.5,Drizzle,0,0,39.4,Low,15.0,NH-48 Stretch
2023-10-27 04:00,2023-10-27,4,Friday,October,1,0,7,6.9,Moderate Rain,1,0,58.5,Low,22.2,East Bypass
2023-10-27 05:00,2023-10-27,5,Friday,October,1,0,18,1.7,Clear,0,1,35.6,Low,13.5,East Bypass
2023-10-27 06:00,2023-10-27,6,Friday,October,1,0,19,3.7,Light Cloud,0,0,25.1,Low,9.5,NH-48 Stretch
2023-10-27 07:00,2023-10-27,7,Friday,October,1,1,44,3.7,Light Cloud,0,0,50.5,Medium,19.2,MG Road
2023-10-27 08:00,2023-10-27,8,Friday,October,1,1,59,5.9,Drizzle,0,0,71.3,High,27.1,NH-48 Stretch
2023-10-27 09:00,2023-10-27,9,Friday,October,1,1,50,9.3,Heavy Rain,0,0,82.8,High,31.5,Ring Road North
2023-10-27 10:00,2023-10-27,10,Friday,October,1,0,41,5.9,Drizzle,0,0,45.4,Medium,17.3,Ring Road North
2023-10-27 11:00,2023-10-27,11,Friday,October,1,0,41,4.3,Drizzle,0,0,39.1,Medium,14.9,East Bypass
2023-10-27 12:00,2023-10-27,12,Friday,October,1,0,44,4.7,Drizzle,0,0,42.4,Medium,16.1,MG Road
2023-10-27 13:00,2023-10-27,13,Friday,October,1,0,33,3.2,Light Cloud,0,0,23.2,Medium,8.8,Central Ave
2023-10-27 14:00,2023-10-27,14,Friday,October,1,0,40,0.2,Clear,0,1,32.9,Medium,12.5,East Bypass
2023-10-27 15:00,2023-10-27,15,Friday,October,1,0,35,3.0,Light Cloud,0,0,20.7,Medium,7.9,MG Road
2023-10-27 16:00,2023-10-27,16,Friday,October,1,0,43,3.2,Light Cloud,0,0,23.1,Medium,8.8,East Bypass
2023-10-27 17:00,2023-10-27,17,Friday,October,1,1,54,3.0,Light Cloud,0,0,47.3,High,18.0,Central Ave
2023-10-27 18:00,2023-10-27,18,Friday,October,1,1,49,2.8,Light Cloud,0,1,64.7,High,24.6,MG Road
2023-10-27 19:00,2023-10-27,19,Friday,October,1,1,58,1.0,Clear,0,0,45.7,High,17.4,Central Ave
2023-10-27 20:00,2023-10-27,20,Friday,October,1,0,19,1.0,Clear,0,0,29.2,Low,11.1,East Bypass
2023-10-27 21:00,2023-10-27,21,Friday,October,1,0,28,7.6,Moderate Rain,0,0,51.1,Medium,19.4,NH-48 Stretch
2023-10-27 22:00,2023-10-27,22,Friday,October,1,0,24,6.5,Moderate Rain,0,0,44.1,Low,16.8,MG Road
2023-10-27 23:00,2023-10-27,23,Friday,October,1,0,2,4.6,Drizzle,0,0,42.7,Low,16.2,East Bypass
2023-10-28 00:00,2023-10-28,0,Saturday,October,0,0,6,1.4,Clear,0,0,16.2,Low,6.2,MG Road
2023-10-28 01:00,2023-10-28,1,Saturday,October,0,0,1,2.1,Light Cloud,0,0,13.6,Low,5.2,Ring Road North
2023-10-28 02:00,2023-10-28,2,Saturday,October,0,0,16,6.4,Moderate Rain,0,0,40.2,Low,15.3,NH-48 Stretch
2023-10-28 03:00,2023-10-28,3,Saturday,October,0,0,5,5.7,Drizzle,0,0,35.6,Low,13.5,NH-48 Stretch
2023-10-28 04:00,2023-10-28,4,Saturday,October,0,0,8,2.4,Light Cloud,0,0,17.5,Low,6.7,East Bypass
2023-10-28 05:00,2023-10-28,5,Saturday,October,0,0,6,2.8,Light Cloud,0,0,14.3,Low,5.4,Central Ave
2023-10-28 06:00,2023-10-28,6,Saturday,October,0,0,7,1.0,Clear,0,0,19.6,Low,7.4,NH-48 Stretch
2023-10-28 07:00,2023-10-28,7,Saturday,October,0,1,14,2.1,Light Cloud,0,0,36.1,Low,13.7,Central Ave
2023-10-28 08:00,2023-10-28,8,Saturday,October,0,1,9,6.9,Moderate Rain,0,0,68.0,Low,25.8,Central Ave
2023-10-28 09:00,2023-10-28,9,Saturday,October,0,1,10,2.2,Light Cloud,0,0,33.4,Low,12.7,Ring Road North
2023-10-28 10:00,2023-10-28,10,Saturday,October,0,0,24,4.3,Drizzle,0,1,48.6,Low,18.5,NH-48 Stretch
2023-10-28 11:00,2023-10-28,11,Saturday,October,0,0,23,2.0,Light Cloud,0,0,16.3,Low,6.2,Ring Road North
2023-10-28 12:00,2023-10-28,12,Saturday,October,0,0,30,4.6,Drizzle,0,1,46.8,Medium,17.8,East Bypass
2023-10-28 13:00,2023-10-28,13,Saturday,October,0,0,32,0.4,Clear,0,1,34.1,Medium,13.0,East Bypass
2023-10-28 14:00,2023-10-28,14,Saturday,October,0,0,26,5.1,Drizzle,0,0,30.3,Medium,11.5,East Bypass
2023-10-28 15:00,2023-10-28,15,Saturday,October,0,0,28,6.9,Moderate Rain,0,0,43.3,Medium,16.5,Central Ave
2023-10-28 16:00,2023-10-28,16,Saturday,October,0,0,29,2.1,Light Cloud,0,0,21.9,Medium,8.3,Ring Road North
2023-10-28 17:00,2023-10-28,17,Saturday,October,0,1,26,1.6,Clear,0,0,42.8,Medium,16.3,East Bypass
2023-10-28 18:00,2023-10-28,18,Saturday,October,0,1,18,1.4,Clear,0,0,39.0,Low,14.8,Ring Road North
2023-10-28 19:00,2023-10-28,19,Saturday,October,0,1,11,3.8,Light Cloud,0,0,42.1,Low,16.0,Central Ave
2023-10-28 20:00,2023-10-28,20,Saturday,October,0,0,12,4.2,Drizzle,0,0,27.0,Low,10.3,East Bypass
2023-10-28 21:00,2023-10-28,21,Saturday,October,0,0,9,7.2,Moderate Rain,0,0,44.6,Low,16.9,Ring Road North
2023-10-28 22:00,2023-10-28,22,Saturday,October,0,0,7,4.9,Drizzle,0,0,36.2,Low,13.8,Ring Road North
2023-10-28 23:00,2023-10-28,23,Saturday,October,0,0,7,2.2,Light Cloud,0,0,14.5,Low,5.5,Central Ave
2023-10-29 00:00,2023-10-29,0,Sunday,October,0,0,8,2.5,Light Cloud,0,0,14.3,Low,5.4,Ring Road North
2023-10-29 01:00,2023-10-29,1,Sunday,October,0,0,4,2.9,Light Cloud,0,1,28.5,Low,10.8,Central Ave
2023-10-29 02:00,2023-10-29,2,Sunday,October,0,0,12,3.3,Light Cloud,0,0,12.2,Low,4.6,NH-48 Stretch
2023-10-29 03:00,2023-10-29,3,Sunday,October,0,0,17,3.9,Light Cloud,0,0,19.6,Low,7.4,NH-48 Stretch
2023-10-29 04:00,2023-10-29,4,Sunday,October,0,0,14,0.5,Clear,0,0,7.5,Low,2.9,Ring Road North
2023-10-29 05:00,2023-10-29,5,Sunday,October,0,0,11,6.5,Moderate Rain,0,0,38.1,Low,14.5,Central Ave
2023-10-29 06:00,2023-10-29,6,Sunday,October,0,0,7,1.2,Clear,0,0,15.2,Low,5.8,NH-48 Stretch
2023-10-29 07:00,2023-10-29,7,Sunday,October,0,1,1,6.2,Moderate Rain,0,0,59.8,Low,22.7,East Bypass
2023-10-29 08:00,2023-10-29,8,Sunday,October,0,1,13,7.9,Moderate Rain,0,0,68.4,Low,26.0,Central Ave
2023-10-29 09:00,2023-10-29,9,Sunday,October,0,1,10,1.6,Clear,0,0,39.4,Low,15.0,MG Road
2023-10-29 10:00,2023-10-29,10,Sunday,October,0,0,33,2.1,Light Cloud,0,0,13.4,Medium,5.1,Central Ave
2023-10-29 11:00,2023-10-29,11,Sunday,October,0,0,36,4.5,Drizzle,1,0,43.1,Medium,16.4,East Bypass
2023-10-29 12:00,2023-10-29,12,Sunday,October,0,0,29,2.0,Light Cloud,0,0,24.0,Medium,9.1,MG Road
2023-10-29 13:00,2023-10-29,13,Sunday,October,0,0,30,5.6,Drizzle,0,0,34.4,Medium,13.1,MG Road
2023-10-29 14:00,2023-10-29,14,Sunday,October,0,0,35,3.0,Light Cloud,1,0,29.5,Medium,11.2,MG Road
2023-10-29 15:00,2023-10-29,15,Sunday,October,0,0,30,5.2,Drizzle,0,0,35.7,Medium,13.6,NH-48 Stretch
2023-10-29 16:00,2023-10-29,16,Sunday,October,0,0,22,3.5,Light Cloud,0,0,19.7,Low,7.5,MG Road
2023-10-29 17:00,2023-10-29,17,Sunday,October,0,1,20,5.1,Drizzle,0,0,59.1,Low,22.5,NH-48 Stretch
2023-10-29 18:00,2023-10-29,18,Sunday,October,0,1,23,3.8,Light Cloud,0,0,43.1,Low,16.4,MG Road
2023-10-29 19:00,2023-10-29,19,Sunday,October,0,1,7,3.9,Light Cloud,0,0,41.8,Low,15.9,Central Ave
2023-10-29 20:00,2023-10-29,20,Sunday,October,0,0,12,5.6,Drizzle,0,0,33.0,Low,12.5,East Bypass
2023-10-29 21:00,2023-10-29,21,Sunday,October,0,0,6,5.6,Drizzle,0,0,35.2,Low,13.4,East Bypass
2023-10-29 22:00,2023-10-29,22,Sunday,October,0,0,2,6.0,Moderate Rain,0,0,38.9,Low,14.8,NH-48 Stretch
2023-10-29 23:00,2023-10-29,23,Sunday,October,0,0,10,4.7,Drizzle,0,0,28.1,Low,10.7,East Bypass
2023-10-30 00:00,2023-10-30,0,Monday,October,1,0,2,6.7,Moderate Rain,0,1,65.7,Low,25.0,East Bypass
2023-10-30 01:00,2023-10-30,1,Monday,October,1,0,3,5.2,Drizzle,0,0,41.4,Low,15.7,Ring Road North
2023-10-30 02:00,2023-10-30,2,Monday,October,1,0,4,9.5,Heavy Rain,1,0,72.0,Low,27.4,NH-48 Stretch
2023-10-30 03:00,2023-10-30,3,Monday,October,1,0,4,6.3,Moderate Rain,0,0,56.1,Low,21.3,East Bypass
2023-10-30 04:00,2023-10-30,4,Monday,October,1,0,12,5.2,Drizzle,0,0,42.3,Low,16.1,Central Ave
2023-10-30 05:00,2023-10-30,5,Monday,October,1,0,12,4.7,Drizzle,0,0,38.1,Low,14.5,MG Road
2023-10-30 06:00,2023-10-30,6,Monday,October,1,0,19,1.8,Clear,0,0,24.2,Low,9.2,NH-48 Stretch
2023-10-30 07:00,2023-10-30,7,Monday,October,1,1,53,2.3,Light Cloud,0,1,68.3,High,26.0,Central Ave
2023-10-30 08:00,2023-10-30,8,Monday,October,1,1,53,5.7,Drizzle,0,0,73.4,High,27.9,Ring Road North
2023-10-30 09:00,2023-10-30,9,Monday,October,1,1,54,2.7,Light Cloud,0,0,50.9,High,19.3,MG Road
2023-10-30 10:00,2023-10-30,10,Monday,October,1,0,39,4.7,Drizzle,0,0,34.3,Medium,13.0,East Bypass
2023-10-30 11:00,2023-10-30,11,Monday,October,1,0,32,3.5,Light Cloud,0,0,19.7,Medium,7.5,Central Ave
2023-10-30 12:00,2023-10-30,12,Monday,October,1,0,34,7.8,Moderate Rain,0,0,55.2,Medium,21.0,NH-48 Stretch
2023-10-30 13:00,2023-10-30,13,Monday,October,1,0,42,5.8,Drizzle,0,0,42.2,Medium,16.0,Central Ave
2023-10-30 14:00,2023-10-30,14,Monday,October,1,0,35,6.0,Moderate Rain,0,0,39.2,Medium,14.9,East Bypass
2023-10-30 15:00,2023-10-30,15,Monday,October,1,0,35,3.5,Light Cloud,0,0,22.4,Medium,8.5,Central Ave
2023-10-30 16:00,2023-10-30,16,Monday,October,1,0,44,0.5,Clear,0,0,24.6,Medium,9.3,MG Road
2023-10-30 17:00,2023-10-30,17,Monday,October,1,1,59,3.4,Light Cloud,0,0,49.8,High,18.9,Central Ave
2023-10-30 18:00,2023-10-30,18,Monday,October,1,1,59,4.5,Drizzle,0,0,61.4,High,23.3,Central Ave
2023-10-30 19:00,2023-10-30,19,Monday,October,1,1,65,3.6,Light Cloud,0,0,51.4,High,19.5,Ring Road North
2023-10-30 20:00,2023-10-30,20,Monday,October,1,0,17,4.4,Drizzle,0,0,43.0,Low,16.3,East Bypass
2023-10-30 21:00,2023-10-30,21,Monday,October,1,0,25,3.0,Light Cloud,0,0,22.9,Medium,8.7,Central Ave
2023-10-30 22:00,2023-10-30,22,Monday,October,1,0,26,6.6,Moderate Rain,0,0,50.0,Medium,19.0,Central Ave
2023-10-30 23:00,2023-10-30,23,Monday,October,1,0,11,5.7,Drizzle,0,0,41.6,Low,15.8,Central Ave
2023-10-31 00:00,2023-10-31,0,Tuesday,October,1,0,10,2.1,Light Cloud,0,0,18.5,Low,7.0,MG Road
2023-10-31 01:00,2023-10-31,1,Tuesday,October,1,0,8,2.6,Light Cloud,0,0,24.9,Low,9.5,NH-48 Stretch
2023-10-31 02:00,2023-10-31,2,Tuesday,October,1,0,10,1.8,Clear,0,0,22.9,Low,8.7,East Bypass
2023-10-31 03:00,2023-10-31,3,Tuesday,October,1,0,9,3.8,Light Cloud,0,0,23.2,Low,8.8,MG Road
2023-10-31 04:00,2023-10-31,4,Tuesday,October,1,0,3,4.6,Drizzle,1,0,57.7,Low,21.9,Ring Road North
2023-10-31 05:00,2023-10-31,5,Tuesday,October,1,0,9,3.6,Light Cloud,0,0,21.7,Low,8.2,Central Ave
2023-10-31 06:00,2023-10-31,6,Tuesday,October,1,0,17,3.3,Light Cloud,0,0,23.3,Low,8.9,East Bypass
2023-10-31 07:00,2023-10-31,7,Tuesday,October,1,1,54,1.8,Clear,0,0,50.3,High,19.1,NH-48 Stretch
2023-10-31 08:00,2023-10-31,8,Tuesday,October,1,1,43,2.2,Light Cloud,0,0,52.6,Medium,20.0,Ring Road North
2023-10-31 09:00,2023-10-31,9,Tuesday,October,1,1,50,7.3,Moderate Rain,0,0,76.2,High,29.0,East Bypass
2023-10-31 10:00,2023-10-31,10,Tuesday,October,1,0,38,6.7,Moderate Rain,0,0,46.8,Medium,17.8,MG Road
2023-10-31 11:00,2023-10-31,11,Tuesday,October,1,0,40,3.8,Light Cloud,0,0,23.0,Medium,8.7,Ring Road North
2023-10-31 12:00,2023-10-31,12,Tuesday,October,1,0,36,7.7,Moderate Rain,1,0,62.5,Medium,23.8,Ring Road North
2023-10-31 13:00,2023-10-31,13,Tuesday,October,1,0,41,1.6,Clear,0,0,20.6,Medium,7.8,East Bypass
2023-10-31 14:00,2023-10-31,14,Tuesday,October,1,0,37,0.9,Clear,0,0,19.0,Medium,7.2,MG Road
2023-10-31 15:00,2023-10-31,15,Tuesday,October,1,0,40,2.8,Light Cloud,0,0,21.4,Medium,8.1,Ring Road North
2023-10-31 16:00,2023-10-31,16,Tuesday,October,1,0,38,2.0,Light Cloud,0,0,23.7,Medium,9.0,MG Road
2023-10-31 17:00,2023-10-31,17,Tuesday,October,1,1,56,1.9,Clear,0,0,47.8,High,18.2,Central Ave
2023-10-31 18:00,2023-10-31,18,Tuesday,October,1,1,61,2.7,Light Cloud,0,0,51.7,High,19.6,Central Ave
2023-10-31 19:00,2023-10-31,19,Tuesday,October,1,1,52,3.8,Light Cloud,0,0,50.1,High,19.0,NH-48 Stretch
2023-10-31 20:00,2023-10-31,20,Tuesday,October,1,0,20,6.3,Moderate Rain,0,0,47.9,Low,18.2,East Bypass
2023-10-31 21:00,2023-10-31,21,Tuesday,October,1,0,19,4.7,Drizzle,0,0,36.9,Low,14.0,NH-48 Stretch
2023-10-31 22:00,2023-10-31,22,Tuesday,October,1,0,24,5.9,Drizzle,0,0,42.9,Low,16.3,Central Ave
2023-10-31 23:00,2023-10-31,23,Tuesday,October,1,0,2,1.8,Clear,0,1,37.1,Low,14.1,Ring Road North
2023-11-01 00:00,2023-11-01,0,Wednesday,November,1,0,6,2.2,Light Cloud,0,0,23.2,Low,8.8,Ring Road North
2023-11-01 01:00,2023-11-01,1,Wednesday,November,1,0,7,2.7,Light Cloud,0,0,23.3,Low,8.9,MG Road
2023-11-01 02:00,2023-11-01,2,Wednesday,November,1,0,7,1.2,Clear,0,0,16.5,Low,6.3,East Bypass
2023-11-01 03:00,2023-11-01,3,Wednesday,November,1,0,2,3.5,Light Cloud,0,0,22.7,Low,8.6,Central Ave
2023-11-01 04:00,2023-11-01,4,Wednesday,November,1,0,4,3.2,Light Cloud,0,0,25.2,Low,9.6,Central Ave
2023-11-01 05:00,2023-11-01,5,Wednesday,November,1,0,21,6.0,Moderate Rain,0,0,46.2,Low,17.6,Ring Road North
2023-11-01 06:00,2023-11-01,6,Wednesday,November,1,0,22,5.9,Drizzle,0,0,47.4,Low,18.0,East Bypass
2023-11-01 07:00,2023-11-01,7,Wednesday,November,1,1,50,3.7,Light Cloud,0,0,42.9,High,16.3,Central Ave
2023-11-01 08:00,2023-11-01,8,Wednesday,November,1,1,41,5.3,Drizzle,0,0,63.6,Medium,24.2,Ring Road North
2023-11-01 09:00,2023-11-01,9,Wednesday,November,1,1,55,5.5,Drizzle,0,0,62.2,High,23.6,MG Road
2023-11-01 10:00,2023-11-01,10,Wednesday,November,1,0,31,1.7,Clear,1,0,42.5,Medium,16.1,Central Ave
2023-11-01 11:00,2023-11-01,11,Wednesday,November,1,0,30,1.7,Clear,0,0,29.8,Medium,11.3,MG Road
2023-11-01 12:00,2023-11-01,12,Wednesday,November,1,0,37,6.3,Moderate Rain,0,0,46.8,Medium,17.8,NH-48 Stretch
2023-11-01 13:00,2023-11-01,13,Wednesday,November,1,0,31,3.3,Light Cloud,0,0,20.7,Medium,7.9,MG Road
2023-11-01 14:00,2023-11-01,14,Wednesday,November,1,0,30,4.2,Drizzle,0,0,38.0,Medium,14.4,MG Road
2023-11-01 15:00,2023-11-01,15,Wednesday,November,1,0,45,1.7,Clear,0,0,23.0,High,8.7,MG Road
2023-11-01 16:00,2023-11-01,16,Wednesday,November,1,0,35,6.9,Moderate Rain,0,0,46.4,Medium,17.6,Central Ave
2023-11-01 17:00,2023-11-01,17,Wednesday,November,1,1,54,4.5,Drizzle,0,0,59.4,High,22.6,East Bypass
2023-11-01 18:00,2023-11-01,18,Wednesday,November,1,1,58,4.1,Drizzle,0,0,64.4,High,24.5,Central Ave
2023-11-01 19:00,2023-11-01,19,Wednesday,November,1,1,58,5.3,Drizzle,0,1,82.7,High,31.4,Central Ave
2023-11-01 20:00,2023-11-01,20,Wednesday,November,1,0,21,6.8,Moderate Rain,0,0,51.3,Low,19.5,Ring Road North
2023-11-01 21:00,2023-11-01,21,Wednesday,November,1,0,27,7.4,Moderate Rain,0,0,45.2,Medium,17.2,Ring Road North
2023-11-01 22:00,2023-11-01,22,Wednesday,November,1,0,25,1.9,Clear,0,0,19.1,Medium,7.3,MG Road
2023-11-01 23:00,2023-11-01,23,Wednesday,November,1,0,8,1.6,Clear,0,0,20.5,Low,7.8,NH-48 Stretch
2023-11-02 00:00,2023-11-02,0,Thursday,November,1,0,9,4.3,Drizzle,0,0,35.8,Low,13.6,NH-48 Stretch
2023-11-02 01:00,2023-11-02,1,Thursday,November,1,0,4,2.2,Light Cloud,0,0,19.9,Low,7.6,MG Road
2023-11-02 02:00,2023-11-02,2,Thursday,November,1,0,5,1.6,Clear,0,0,20.4,Low,7.8,East Bypass
2023-11-02 03:00,2023-11-02,3,Thursday,November,1,0,2,0.7,Clear,0,1,35.5,Low,13.5,MG Road
2023-11-02 04:00,2023-11-02,4,Thursday,November,1,0,11,0.5,Clear,0,0,21.8,Low,8.3,NH-48 Stretch
2023-11-02 05:00,2023-11-02,5,Thursday,November,1,0,19,4.5,Drizzle,0,0,43.7,Low,16.6,Ring Road North
2023-11-02 06:00,2023-11-02,6,Thursday,November,1,0,10,4.7,Drizzle,0,0,43.7,Low,16.6,NH-48 Stretch
2023-11-02 07:00,2023-11-02,7,Thursday,November,1,1,59,7.9,Moderate Rain,0,0,78.3,High,29.8,NH-48 Stretch
2023-11-02 08:00,2023-11-02,8,Thursday,November,1,1,52,2.8,Light Cloud,0,0,50.4,High,19.2,MG Road
2023-11-02 09:00,2023-11-02,9,Thursday,November,1,1,59,4.0,Drizzle,0,0,64.1,High,24.4,MG Road
2023-11-02 10:00,2023-11-02,10,Thursday,November,1,0,37,0.6,Clear,0,0,20.7,Medium,7.9,Central Ave
2023-11-02 11:00,2023-11-02,11,Thursday,November,1,0,40,2.6,Light Cloud,0,0,26.3,Medium,10.0,Ring Road North
2023-11-02 12:00,2023-11-02,12,Thursday,November,1,0,43,1.8,Clear,0,0,22.9,Medium,8.7,Central Ave
2023-11-02 13:00,2023-11-02,13,Thursday,November,1,0,35,1.4,Clear,0,0,17.6,Medium,6.7,MG Road
2023-11-02 14:00,2023-11-02,14,Thursday,November,1,0,39,1.4,Clear,1,0,34.2,Medium,13.0,East Bypass
2023-11-02 15:00,2023-11-02,15,Thursday,November,1,0,42,3.7,Light Cloud,0,0,20.4,Medium,7.8,Ring Road North
2023-11-02 16:00,2023-11-02,16,Thursday,November,1,0,44,1.2,Clear,0,0,23.5,Medium,8.9,NH-48 Stretch
2023-11-02 17:00,2023-11-02,17,Thursday,November,1,1,53,2.3,Light Cloud,0,0,46.1,High,17.5,NH-48 Stretch
2023-11-02 18:00,2023-11-02,18,Thursday,November,1,1,60,0.8,Clear,0,0,48.9,High,18.6,MG Road
2023-11-02 19:00,2023-11-02,19,Thursday,November,1,1,55,6.3,Moderate Rain,0,0,71.2,High,27.1,MG Road
2023-11-02 20:00,2023-11-02,20,Thursday,November,1,0,26,0.9,Clear,0,0,21.4,Medium,8.1,Central Ave
2023-11-02 21:00,2023-11-02,21,Thursday,November,1,0,26,8.4,Heavy Rain,0,0,53.5,Medium,20.3,Central Ave
2023-11-02 22:00,2023-11-02,22,Thursday,November,1,0,29,2.0,Light Cloud,1,0,38.7,Medium,14.7,NH-48 Stretch
2023-11-02 23:00,2023-11-02,23,Thursday,November,1,0,1,5.3,Drizzle,0,0,43.2,Low,16.4,Central Ave
2023-11-03 00:00,2023-11-03,0,Friday,November,1,0,11,1.1,Clear,1,0,35.4,Low,13.5,NH-48 Stretch
2023-11-03 01:00,2023-11-03,1,Friday,November,1,0,3,0.2,Clear,0,0,19.2,Low,7.3,NH-48 Stretch
2023-11-03 02:00,2023-11-03,2,Friday,November,1,0,6,5.3,Drizzle,0,0,40.5,Low,15.4,NH-48 Stretch
2023-11-03 03:00,2023-11-03,3,Friday,November,1,0,2,0.4,Clear,0,0,17.5,Low,6.7,Central Ave
2023-11-03 04:00,2023-11-03,4,Friday,November,1,0,2,2.7,Light Cloud,0,0,25.8,Low,9.8,Central Ave
2023-11-03 05:00,2023-11-03,5,Friday,November,1,0,20,2.4,Light Cloud,0,0,20.9,Low,7.9,NH-48 Stretch
2023-11-03 06:00,2023-11-03,6,Friday,November,1,0,10,1.1,Clear,0,0,19.7,Low,7.5,NH-48 Stretch
2023-11-03 07:00,2023-11-03,7,Friday,November,1,1,49,3.7,Light Cloud,0,0,54.0,High,20.5,Ring Road North
2023-11-03 08:00,2023-11-03,8,Friday,November,1,1,52,1.8,Clear,0,1,59.9,High,22.8,East Bypass
2023-11-03 09:00,2023-11-03,9,Friday,November,1,1,57,6.1,Moderate Rain,0,0,74.8,High,28.4,MG Road
2023-11-03 10:00,2023-11-03,10,Friday,November,1,0,40,2.5,Light Cloud,0,0,24.8,Medium,9.4,Ring Road North
2023-11-03 11:00,2023-11-03,11,Friday,November,1,0,41,2.1,Light Cloud,0,0,23.2,Medium,8.8,East Bypass
2023-11-03 12:00,2023-11-03,12,Friday,November,1,0,43,2.7,Light Cloud,0,0,25.7,Medium,9.8,MG Road
2023-11-03 13:00,2023-11-03,13,Friday,November,1,0,40,5.3,Drizzle,0,0,41.2,Medium,15.7,Central Ave
2023-11-03 14:00,2023-11-03,14,Friday,November,1,0,32,1.4,Clear,0,0,22.3,Medium,8.5,East Bypass
2023-11-03 15:00,2023-11-03,15,Friday,November,1,0,36,2.3,Light Cloud,0,0,22.8,Medium,8.7,MG Road
2023-11-03 16:00,2023-11-03,16,Friday,November,1,0,34,5.8,Drizzle,1,0,53.5,Medium,20.3,Central Ave
2023-11-03 17:00,2023-11-03,17,Friday,November,1,1,54,1.8,Clear,0,0,43.4,High,16.5,Ring Road North
2023-11-03 18:00,2023-11-03,18,Friday,November,1,1,52,2.7,Light Cloud,0,0,47.1,High,17.9,Central Ave
2023-11-03 19:00,2023-11-03,19,Friday,November,1,1,57,8.1,Heavy Rain,0,0,79.0,High,30.0,NH-48 Stretch
2023-11-03 20:00,2023-11-03,20,Friday,November,1,0,31,7.4,Moderate Rain,0,0,54.3,Medium,20.6,Central Ave
2023-11-03 21:00,2023-11-03,21,Friday,November,1,0,28,2.7,Light Cloud,0,0,18.8,Medium,7.1,Central Ave
2023-11-03 22:00,2023-11-03,22,Friday,November,1,0,24,1.8,Clear,0,0,24.9,Low,9.5,Ring Road North
2023-11-03 23:00,2023-11-03,23,Friday,November,1,0,7,4.0,Drizzle,0,0,39.4,Low,15.0,Ring Road North
2023-11-04 00:00,2023-11-04,0,Saturday,November,0,0,6,4.1,Drizzle,1,0,49.3,Low,18.7,Ring Road North
2023-11-04 01:00,2023-11-04,1,Saturday,November,0,0,8,3.0,Light Cloud,0,0,19.7,Low,7.5,Central Ave
2023-11-04 02:00,2023-11-04,2,Saturday,November,0,0,12,1.7,Clear,0,0,14.7,Low,5.6,Ring Road North
2023-11-04 03:00,2023-11-04,3,Saturday,November,0,0,8,1.5,Clear,0,0,5.4,Low,2.1,Central Ave
2023-11-04 04:00,2023-11-04,4,Saturday,November,0,0,11,2.1,Light Cloud,0,0,15.6,Low,5.9,NH-48 Stretch
2023-11-04 05:00,2023-11-04,5,Saturday,November,0,0,6,1.5,Clear,1,0,28.5,Low,10.8,NH-48 Stretch
2023-11-04 06:00,2023-11-04,6,Saturday,November,0,0,17,2.4,Light Cloud,0,0,12.2,Low,4.6,Central Ave
2023-11-04 07:00,2023-11-04,7,Saturday,November,0,1,5,2.7,Light Cloud,0,0,34.1,Low,13.0,East Bypass
2023-11-04 08:00,2023-11-04,8,Saturday,November,0,1,15,0.7,Clear,0,0,35.3,Low,13.4,East Bypass
2023-11-04 09:00,2023-11-04,9,Saturday,November,0,1,13,4.4,Drizzle,0,0,54.3,Low,20.6,Ring Road North
2023-11-04 10:00,2023-11-04,10,Saturday,November,0,0,38,2.8,Light Cloud,0,0,18.0,Medium,6.8,NH-48 Stretch
2023-11-04 11:00,2023-11-04,11,Saturday,November,0,0,36,6.6,Moderate Rain,0,0,40.7,Medium,15.5,East Bypass
2023-11-04 12:00,2023-11-04,12,Saturday,November,0,0,26,3.4,Light Cloud,0,0,13.8,Medium,5.2,NH-48 Stretch
2023-11-04 13:00,2023-11-04,13,Saturday,November,0,0,29,3.3,Light Cloud,0,0,15.5,Medium,5.9,Central Ave
